time,EpTO-100-1sec-0.000000,EpTO-100-1sec-0.250000,EpTO-100-1sec-0.500000,EpTO-100-1sec-0.750000,EpTO-100-1sec-1.000000,EpTO-50-1sec-0.000000,EpTO-50-1sec-0.250000,EpTO-50-1sec-0.500000,EpTO-50-1sec-0.750000,EpTO-50-1sec-1.000000,EpTO-50-2sec-0.000000,EpTO-50-2sec-0.250000,EpTO-50-2sec-0.500000,EpTO-50-2sec-0.750000,EpTO-50-2sec-1.000000,EpTO-add-suspend-0.000000,EpTO-add-suspend-0.250000,EpTO-add-suspend-0.500000,EpTO-add-suspend-0.750000,EpTO-add-suspend-1.000000,EpTO-suspend-0.000000,EpTO-suspend-0.250000,EpTO-suspend-0.500000,EpTO-suspend-0.750000,EpTO-suspend-1.000000,JGroups-100-1sec-0.000000,JGroups-100-1sec-0.250000,JGroups-100-1sec-0.500000,JGroups-100-1sec-0.750000,JGroups-100-1sec-1.000000,JGroups-50-1sec-0.000000,JGroups-50-1sec-0.250000,JGroups-50-1sec-0.500000,JGroups-50-1sec-0.750000,JGroups-50-1sec-1.000000,JGroups-50-2sec-0.000000,JGroups-50-2sec-0.250000,JGroups-50-2sec-0.500000,JGroups-50-2sec-0.750000,JGroups-50-2sec-1.000000,JGroups-add-suspend-coord-0.000000,JGroups-add-suspend-coord-0.250000,JGroups-add-suspend-coord-0.500000,JGroups-add-suspend-coord-0.750000,JGroups-add-suspend-coord-1.000000,JGroups-add-suspend-nocoord-0.000000,JGroups-add-suspend-nocoord-0.250000,JGroups-add-suspend-nocoord-0.500000,JGroups-add-suspend-nocoord-0.750000,JGroups-add-suspend-nocoord-1.000000,JGroups-suspend-coord-0.000000,JGroups-suspend-coord-0.250000,JGroups-suspend-coord-0.500000,JGroups-suspend-coord-0.750000,JGroups-suspend-coord-1.000000,JGroups-suspend-nocoord-0.000000,JGroups-suspend-nocoord-0.250000,JGroups-suspend-nocoord-0.500000,JGroups-suspend-nocoord-0.750000,JGroups-suspend-nocoord-1.000000
804,0.216377,0.37465325,0.4337155,0.49546225,0.75946,0.206814,0.32620375,0.3634575,0.40040425,0.555837,0.3887,0.65317875,0.727781,0.80849425,1.048288,0,0.3441515,0.4194715,0.4911045,1.241379,0,0.30447125,0.3614955,0.4201725,0.637688,0.008561,0.011705,0.012906,0.019157,0.919929,0.007313,0.00941075,0.010156,0.0117405,0.414414,0.017325,0.0189615,0.019756,0.02150675,0.886913,4.2E-05,0.0035645,0.005061,0.0098975,0.656061,8.4E-05,0.009389,0.011487,0.01657675,0.745551,0,0.00320125,0.00441,0.008646,0.124155,0.000159,0.00918875,0.0105275,0.01296225,0.685243
805,0.19477,0.3794245,0.4359985,0.498735,0.783763,0.2051,0.325655,0.362902,0.40304775,0.538708,0.415386,0.6543405,0.7218165,0.80826,1.086278,0,0.3438915,0.4217345,0.49551,1.367504,0,0.3040725,0.3585205,0.418843,0.69297,0.008219,0.0114905,0.0127745,0.016825,0.881012,0.007313,0.0094875,0.0102405,0.01141675,0.437282,0.017325,0.018823,0.0195345,0.02088075,0.890323,0,0.00362625,0.0051035,0.01028125,0.348001,9.6E-05,0.0093095,0.011516,0.0165055,1.237398,0.000158,0.00305375,0.0043855,0.00652875,0.048867,0,0.00929625,0.010685,0.01289975,0.742958
806,0.2028,0.378219,0.438478,0.4966245,0.769483,0.200426,0.325387,0.365364,0.402948,0.561932,0.41067,0.65403,0.7230845,0.8076595,1.018905,0,0.34225025,0.418732,0.496631,1.480139,0,0.30553925,0.3600475,0.4197435,0.670219,0.008223,0.01148875,0.0127175,0.01675025,0.884522,0.007713,0.009483,0.0102905,0.013806,0.40879,0.01701,0.01899425,0.019917,0.02404525,0.892707,0.000158,0.00363675,0.005226,0.01238775,0.056207,0.000243,0.0096075,0.011949,0.0171575,1.216705,0.000159,0.00309075,0.004247,0.00611975,0.049019,0.000159,0.009296,0.01071,0.014918,0.83112
807,0.211575,0.38150575,0.43275,0.4917105,0.738401,0.208134,0.32626675,0.364174,0.40083875,0.55108,0.412124,0.65029225,0.7286295,0.80154475,1.06386,0,0.34073025,0.4197095,0.4947345,1.425218,0,0.30093825,0.3603035,0.41998575,0.665147,0.008479,0.0115595,0.0128925,0.01600925,0.928588,0.007313,0.009415,0.010071,0.0117195,0.417489,0.01701,0.018922,0.019662,0.02237175,0.894147,0.000159,0.003766,0.005089,0.0115325,0.057882,0.000243,0.00960925,0.0122045,0.0172625,1.211283,0.000168,0.00317375,0.004298,0.006196,0.04883,0,0.0092315,0.0107365,0.01565325,0.685575
808,0.200119,0.37387975,0.430579,0.48635525,0.898511,0.211747,0.329191,0.3613835,0.40097,0.530383,0.415428,0.6530165,0.725588,0.803043,1.090941,0,0.3415545,0.417637,0.50164925,1.382343,0,0.30289975,0.359732,0.41688725,0.641562,0.008709,0.011594,0.0129785,0.02010225,1.082446,0.007313,0.00943675,0.010197,0.01348725,0.413487,0.017246,0.0189505,0.019787,0.0232285,0.90697,0.000158,0.00362475,0.0050375,0.01195325,0.05876,0.000159,0.0097075,0.012209,0.01796,1.338026,0.000158,0.00310925,0.0043405,0.00717525,0.124816,0,0.00920875,0.01054,0.01275125,0.709696
809,0.209926,0.37377275,0.4276155,0.489809,0.949478,0.195554,0.32574875,0.363508,0.4015115,0.574838,0.432132,0.65163825,0.7265575,0.8042905,1.071562,0,0.3431255,0.4241315,0.495574,1.049486,0,0.30326275,0.364713,0.42143225,0.671521,0.008507,0.01155525,0.0128685,0.02004525,0.974935,0.007486,0.0094045,0.0103695,0.014873,0.423665,0.017313,0.0187615,0.019596,0.0232445,0.881091,0.000318,0.0037915,0.00513,0.01086275,0.056107,0.000159,0.0094245,0.0119045,0.01696975,1.143217,0.000318,0.0031585,0.0043715,0.00767675,0.183367,0.000159,0.0093045,0.0108065,0.01403525,0.65025
810,0.222522,0.37641375,0.4329155,0.49561575,0.835524,0.195479,0.3243595,0.36358,0.4016635,0.543979,0.410478,0.6548385,0.724895,0.804895,1.037592,0,0.34588025,0.421078,0.49616275,1.407941,0,0.3035705,0.3586035,0.41629175,0.667159,0.008315,0.011504,0.0128085,0.01589075,0.953867,0.007486,0.0093595,0.0099725,0.013441,0.422786,0.017452,0.0189215,0.01974,0.02362175,0.890392,0.000158,0.003794,0.0050875,0.01083925,0.060095,0.000159,0.0096085,0.012104,0.016773,0.924142,0.000317,0.00316775,0.004373,0.006606,0.050159,0,0.00923125,0.010563,0.0129575,0.732125
811,0.221743,0.37532925,0.427775,0.4916675,0.851549,0.203172,0.3239665,0.363638,0.40238875,0.568706,0.411194,0.65439575,0.724675,0.79985025,1.066636,0,0.34313925,0.420614,0.5030135,1.381411,0,0.302328,0.35763,0.4207795,0.648788,0.008163,0.011486,0.012696,0.01512875,1.048016,0.007426,0.0093505,0.0101995,0.01371025,0.419258,0.017331,0.01895275,0.0197545,0.021428,0.88759,0.000315,0.0037825,0.005157,0.010903,0.062063,0,0.00958675,0.012001,0.01615,1.192001,0.000159,0.00304875,0.004191,0.006942,0.049016,0,0.00931125,0.0106385,0.012947,0.638887
812,0.22894,0.376781,0.4339005,0.49240375,0.920899,0.196078,0.3241075,0.3645565,0.40121225,0.542278,0.385408,0.65115425,0.7254625,0.80640425,1.071662,0,0.35227775,0.423382,0.49922425,1.219753,0,0.3052655,0.3588925,0.416228,0.611265,0.008411,0.0115,0.0128735,0.018745,0.898627,0.007545,0.00922575,0.0100215,0.01127325,0.414611,0.017392,0.01890175,0.019725,0.021664,0.89831,0.000243,0.00359075,0.0049755,0.008315,0.056208,0,0.00938825,0.01184,0.01635025,1.382552,0.000159,0.00313175,0.0043675,0.00648825,0.050416,0,0.00921,0.0107355,0.01343075,0.723405
813,0.232624,0.3770465,0.432341,0.497093,0.92291,0.196041,0.32621325,0.362349,0.40292575,0.549089,0.363146,0.647904,0.729391,0.808369,1.053416,0,0.3404,0.425784,0.4960575,1.17143,0,0.305821,0.3654035,0.422765,0.639101,0.008105,0.0115155,0.0127385,0.01702175,0.89335,0.007625,0.00919525,0.0100225,0.01131625,0.42118,0.017339,0.01879325,0.019625,0.020793,0.893133,0.000316,0.00372575,0.0050345,0.00922375,0.054598,0,0.009424,0.011837,0.01681475,1.189532,0.000243,0.003215,0.004265,0.00652575,0.049977,0,0.00933625,0.0107415,0.01275375,0.784455
814,0.19458,0.37494,0.428779,0.4925195,0.75175,0.20616,0.326206,0.3638045,0.40130275,0.537797,0.333812,0.652497,0.717208,0.799574,1.020431,0,0.34687825,0.421728,0.49596875,1.253883,0,0.30330275,0.360851,0.4171105,0.650783,0.008453,0.01148325,0.012694,0.0153975,0.927885,0.007486,0.009187,0.010183,0.0122605,0.424573,0.017019,0.0189185,0.019738,0.023334,0.882963,0.000315,0.00375425,0.005157,0.012024,0.054661,0,0.009412,0.011817,0.016838,1.139983,0.000243,0.00330375,0.0045015,0.00751975,0.049704,0,0.0092425,0.0106035,0.01387,0.714136
815,0.191783,0.3760175,0.4280835,0.48713575,0.833149,0.194617,0.32687225,0.3665775,0.40623975,0.570092,0.334888,0.6539295,0.7247595,0.80605025,1.060031,0,0.34507675,0.42294,0.50045825,1.54255,0,0.30591125,0.362232,0.4174925,0.628723,0.007504,0.011583,0.0127475,0.01610925,0.941721,0.007545,0.0092725,0.010146,0.01253475,0.435035,0.017602,0.018989,0.0199715,0.02332025,0.888539,0.000159,0.0036735,0.0050285,0.0115385,0.060309,0,0.009578,0.011921,0.01659525,1.201746,0.000158,0.00315075,0.0043635,0.00635425,0.160264,0,0.00911275,0.0106145,0.01472925,0.665656
816,0.204888,0.37353725,0.428756,0.4889855,1.007247,0.199893,0.32317325,0.3620775,0.402821,0.536462,0.337046,0.655835,0.7218395,0.804048,1.039739,0,0.34382675,0.421816,0.4911435,1.34536,0,0.30757325,0.363744,0.4206545,0.691707,0.007715,0.01164775,0.012898,0.0198235,0.954449,0.007736,0.0093825,0.0103005,0.01406225,0.425512,0.017297,0.018897,0.0197265,0.02210325,0.887606,0.000159,0.003563,0.004868,0.0102525,0.053453,0,0.0095515,0.0118365,0.016883,0.994826,0.000317,0.0031495,0.004284,0.006751,0.049178,0,0.00917025,0.0105255,0.012268,0.738203
817,0.203263,0.37064825,0.4272205,0.49120525,0.721552,0.213652,0.32390225,0.3666835,0.40290125,0.523183,0.339718,0.650759,0.7263715,0.81085925,1.053282,0,0.34523,0.4209475,0.49795,1.181905,0,0.30280475,0.3610035,0.41959925,0.663999,0.008438,0.01165775,0.0129005,0.02035025,0.915512,0.007626,0.009403,0.010122,0.014288,0.418211,0.017158,0.0190115,0.019825,0.022993,0.913035,0.000316,0.0036505,0.0049235,0.01111275,0.056458,0,0.00940175,0.0117655,0.01705425,1.24768,0.000158,0.00315575,0.004346,0.00633,0.047386,0,0.00921925,0.010635,0.01446825,0.711536
818,0.224649,0.37196225,0.429433,0.48702975,0.787179,0.203967,0.32389775,0.364924,0.40497775,0.535288,0.34124,0.64838925,0.7222165,0.81208175,1.037448,0,0.3514095,0.421864,0.4969445,1.269749,0,0.299739,0.3598085,0.4282265,0.653488,0.008296,0.0115415,0.0128335,0.0166355,0.870265,0.007736,0.00929875,0.010009,0.01271025,0.421772,0.017183,0.0189325,0.0197335,0.02308225,0.896878,0.000317,0.00363525,0.004966,0.0111715,0.065185,0,0.00938775,0.0114895,0.016378,1.262807,0.000159,0.0033035,0.004454,0.00669725,0.049213,0,0.0089915,0.0104645,0.01292975,0.699641
819,0.218048,0.3685805,0.4260735,0.4857465,0.875208,0.223741,0.32774575,0.3624655,0.40106175,0.546295,0.353974,0.65061925,0.7246775,0.80489975,1.030011,0,0.346265,0.421937,0.4970085,1.386337,0,0.30504,0.3626215,0.42291075,0.672401,0.008065,0.01152925,0.012695,0.015578,0.899063,0.007805,0.009442,0.010131,0.0120225,0.432434,0.017297,0.0190165,0.019728,0.0220445,0.91277,0.000159,0.003779,0.004952,0.008507,0.065905,0,0.00928125,0.0117485,0.016889,1.606626,0.000159,0.003232,0.0043785,0.00761525,0.049564,0,0.00904225,0.0105745,0.01320625,1.03475
820,0.200771,0.36729475,0.4219635,0.48414225,0.775337,0.211718,0.32505875,0.364086,0.4036295,0.521277,0.387012,0.65113125,0.7250555,0.80304375,1.070378,0,0.3486835,0.428766,0.499603,1.147701,0,0.301626,0.3597955,0.41707475,0.653433,0.008091,0.01166575,0.0128935,0.018988,0.969095,0.007668,0.0093365,0.010056,0.0114455,0.418796,0.017327,0.01886925,0.0197135,0.02210625,0.890522,0.000316,0.00370025,0.004973,0.00982325,0.202411,0,0.00883775,0.0114725,0.0166525,1.109301,0.000159,0.0033125,0.0044385,0.00808825,0.049563,0,0.00907225,0.0105,0.01271875,0.713315
821,0.216007,0.37401025,0.4257785,0.485772,0.901979,0.196944,0.32507975,0.366686,0.399979,0.535741,0.38629,0.6501975,0.723795,0.79888325,1.02223,0,0.35121025,0.428104,0.50240825,1.276128,0,0.3016165,0.3619255,0.419662,0.726252,0.008482,0.011588,0.0128655,0.015693,0.899255,0.007744,0.00936375,0.010178,0.0117215,0.411908,0.017381,0.01881075,0.0196215,0.020963,0.872022,0.000158,0.003803,0.004935,0.0086285,0.060192,0,0.00908025,0.0117275,0.01693425,1.186048,0.000159,0.003228,0.0043945,0.00684225,0.159088,0,0.00909875,0.010664,0.01316075,0.747485
822,0.2065,0.373774,0.4260915,0.4897005,0.796377,0.196043,0.323163,0.362201,0.39868325,0.533151,0.381222,0.6485755,0.7287265,0.8023295,1.023286,0,0.35467275,0.420721,0.49566,1.182475,0,0.30769375,0.36356,0.4241645,0.668508,0.00846,0.01157825,0.012752,0.0159815,0.924515,0.007668,0.00938525,0.0100565,0.012513,0.428258,0.017248,0.018911,0.0196915,0.02344825,0.894396,0.000159,0.00390825,0.0051785,0.01195575,0.061651,0,0.0089435,0.011651,0.0172705,1.544632,0.000158,0.003196,0.0044645,0.00659875,0.048436,0,0.00903875,0.010684,0.01456825,0.711893
823,0.197767,0.370451,0.428434,0.49292725,0.850535,0.178625,0.32345175,0.3599925,0.3992425,0.517761,0.426304,0.647317,0.720595,0.79360425,1.029274,0,0.343195,0.422931,0.49568,1.227139,0,0.305127,0.3659695,0.42198575,0.625966,0.008482,0.011635,0.013008,0.018837,1.009064,0.007755,0.009284,0.010074,0.012867,0.420685,0.017332,0.018965,0.01976,0.02299175,0.886997,0.000317,0.0038095,0.005109,0.01220625,0.18844,0,0.00897525,0.0113425,0.0161835,1.166652,0.000317,0.00319875,0.004356,0.0066515,0.049201,0,0.00882475,0.0105675,0.01482775,0.675056
824,0.208689,0.3720535,0.428282,0.48513575,1.049556,0.189489,0.31911175,0.359947,0.39802575,0.525059,0.420942,0.64397225,0.722483,0.7897385,1.04058,0,0.348133,0.4260845,0.49954975,1.075293,0,0.3036585,0.3629225,0.422224,0.703023,0.007367,0.01160675,0.0129475,0.02061425,0.89179,0.008027,0.00945275,0.0100995,0.01352225,0.428341,0.017588,0.01879775,0.019689,0.02257675,0.884082,0.000316,0.00376,0.005071,0.0107775,0.19461,0,0.0087475,0.011731,0.0170135,1.289399,0.000159,0.00331675,0.004523,0.00693725,0.160996,0,0.0086755,0.010441,0.0127645,0.729585
825,0.221869,0.3705455,0.4244545,0.48237925,0.733346,0.186871,0.32112125,0.358293,0.3988365,0.536261,0.416532,0.6352775,0.71741,0.7937205,1.047776,0,0.34485075,0.424975,0.50032475,1.199277,0,0.3100395,0.364758,0.42027725,0.727905,0.008185,0.01172325,0.0128705,0.0189015,1.012855,0.007899,0.00947725,0.010247,0.01447275,0.422778,0.017397,0.0188735,0.0197455,0.023582,0.888264,0.000316,0.003905,0.0052165,0.011258,0.102857,0,0.00857325,0.011324,0.01698175,1.240278,0.000159,0.00318325,0.0044605,0.00672925,0.047337,0,0.00886425,0.010451,0.01372675,0.774753
826,0.206812,0.3681695,0.423167,0.481738,0.843007,0.182225,0.322323,0.359031,0.397278,0.536638,0.425834,0.64104975,0.718211,0.7841175,1.05366,0,0.35057225,0.426828,0.5044655,1.667403,0,0.30928,0.367305,0.42765325,0.654524,0.007394,0.01150675,0.0126815,0.015588,0.95535,0.008093,0.0093775,0.010233,0.01144675,0.422414,0.01763,0.0189705,0.0197045,0.02355125,0.885045,0.000243,0.003828,0.005042,0.008991,0.068772,0,0.00815325,0.0108365,0.0157685,1.261438,0.000317,0.003378,0.004622,0.00823525,0.159258,0,0.00881175,0.0105035,0.0139975,0.667989
827,0.223529,0.3719505,0.4260985,0.4893095,0.884136,0.178912,0.320954,0.3604295,0.39896825,0.509312,0.41508,0.6407495,0.721253,0.786943,1.028224,0,0.348787,0.4303625,0.50247725,1.504697,0,0.30766225,0.367336,0.4273165,0.652199,0.007417,0.01158825,0.0126805,0.014945,0.924781,0.00773,0.00942075,0.010235,0.01211875,0.413283,0.017594,0.01887125,0.019723,0.0214135,0.879659,0.000316,0.0038355,0.005104,0.00874275,0.179927,0,0.00854175,0.011046,0.0159995,1.237515,0.000159,0.003224,0.0045385,0.00748825,0.154985,0,0.00862825,0.0104395,0.01282525,0.782952
828,0.212265,0.3719125,0.42114,0.48306825,0.889406,0.189192,0.31784525,0.3595255,0.4006015,0.515958,0.425298,0.644184,0.7192225,0.79297725,1.057915,0,0.34519725,0.425109,0.4878985,0.961767,0,0.3095075,0.364906,0.4276085,0.637526,0.007509,0.01150875,0.0127825,0.01925775,0.95,0.0075,0.009343,0.0100975,0.011465,0.411399,0.017302,0.01880525,0.019631,0.0215975,0.890978,0.000318,0.0037655,0.0050255,0.008783,0.194329,0,0.00826,0.010989,0.01636075,1.283971,0.000158,0.0033395,0.0045425,0.00723275,0.193053,0,0.00868825,0.010634,0.0142175,1.097805
829,0.222155,0.37234975,0.4264245,0.481649,0.806245,0.193641,0.32124075,0.35931,0.39645475,0.509213,0.382958,0.6445635,0.727558,0.78997425,1.022704,0,0.3429665,0.420644,0.49070275,0.822348,0,0.30942075,0.363416,0.42608475,0.708188,0.008342,0.01144675,0.0126805,0.01621075,0.906489,0.007424,0.009358,0.0100975,0.0115005,0.41773,0.017176,0.01878375,0.019508,0.0207625,0.892072,0,0.00387125,0.0052705,0.0104285,0.233896,0,0.008187,0.0108365,0.0154785,1.63649,0.000317,0.003188,0.0045075,0.007016,0.090138,0,0.00886,0.010553,0.01296775,0.745291
830,0.205993,0.37407325,0.4230785,0.491599,0.752503,0.198402,0.31873675,0.3574795,0.3998055,0.544042,0.407074,0.6478955,0.7249945,0.793798,1.046074,0,0.349895,0.419687,0.48680275,0.912843,0,0.30974675,0.361081,0.425387,0.69377,0.007522,0.0115265,0.012734,0.0167885,0.855327,0.007702,0.00930775,0.010307,0.013539,0.416233,0.017667,0.01885625,0.0198045,0.02377625,0.894308,8.4E-05,0.00388525,0.005161,0.011861,0.23472,0,0.00838475,0.011035,0.01623,0.92842,0.000318,0.003223,0.0044975,0.00668375,0.187282,0,0.00882525,0.0105685,0.01341525,0.770044
831,0.182982,0.37170925,0.4256355,0.48445275,0.781697,0.202555,0.32230475,0.359005,0.3974865,0.512715,0.423148,0.6486505,0.725249,0.795038,1.026936,0,0.34942775,0.421996,0.48858275,0.838523,0,0.3083335,0.370973,0.42484875,0.664442,0.007504,0.0114665,0.0127165,0.016732,0.976465,0.007745,0.00946125,0.0103525,0.01292075,0.408656,0.017358,0.018938,0.019865,0.02226475,0.885682,0,0.00390525,0.0051725,0.0122355,0.196154,0,0.008144,0.010841,0.01532425,1.094465,0.000159,0.00336625,0.004621,0.007363,0.190628,0,0.0089535,0.0107165,0.015958,0.91544
832,0.204777,0.36962525,0.428464,0.4810375,0.860945,0.201291,0.31970625,0.3609575,0.40087275,0.531953,0.426614,0.656322,0.727301,0.7972205,1.042858,0,0.34374975,0.4207785,0.482374,0.82879,0,0.30858575,0.3692885,0.4250445,0.698411,0.008311,0.011568,0.012893,0.01879475,0.898435,0.007492,0.00946275,0.010385,0.01371775,0.415522,0.016953,0.01884175,0.019743,0.02327875,0.892164,0,0.00380675,0.005185,0.011977,0.185726,0,0.00862275,0.0111395,0.01585575,1.155637,0,0.00346875,0.0047815,0.010315,0.200127,0,0.0087115,0.0105635,0.01337925,0.718457
833,0.198341,0.3708255,0.4274575,0.4824085,0.736935,0.212466,0.32257925,0.3587495,0.39678125,0.499912,0.421504,0.6473955,0.729118,0.80272275,1.070398,0,0.342549,0.416292,0.4905675,0.792029,0,0.3127355,0.3661995,0.42307575,0.618711,0.008428,0.01156875,0.0127765,0.016287,1.072956,0.007745,0.00936925,0.0101745,0.0138505,0.440534,0.017023,0.0187985,0.019663,0.02177825,0.879741,0,0.0037335,0.005208,0.01186725,0.200095,0,0.00866675,0.011181,0.01649025,1.164931,0,0.00346325,0.004525,0.00679225,0.197984,0,0.0087835,0.010677,0.0139605,1.307949
834,0.203397,0.37213175,0.423259,0.48009425,0.703088,0.200261,0.3198885,0.357904,0.40048225,0.518085,0.412742,0.655493,0.7263795,0.79884225,1.0564,0,0.34635875,0.4201555,0.49133225,0.81539,0,0.308343,0.3688145,0.42292,0.747863,0.007507,0.0114925,0.0126145,0.0168875,0.949033,0.007887,0.009307,0.010216,0.0133675,0.413341,0.016953,0.01881275,0.019786,0.02331275,0.88424,0,0.00385925,0.0052095,0.012023,0.215614,0,0.00872225,0.0112395,0.01539475,1.505633,0,0.00331775,0.004708,0.011127,11.748524,0,0.00891025,0.010615,0.0143765,0.662813
835,0.219327,0.36837375,0.4210125,0.47881175,0.744145,0.195871,0.31883575,0.3602445,0.399467,0.507937,0.383068,0.651398,0.730969,0.8014125,1.029232,0,0.34329475,0.420591,0.48886075,0.759713,0,0.30616225,0.367782,0.42115575,0.655225,0.007816,0.01152575,0.0127925,0.019663,0.907819,0.007464,0.009346,0.010145,0.0117135,0.413186,0.016953,0.01891425,0.0198475,0.021922,0.88625,0,0.00395675,0.005639,0.0132115,0.234363,0,0.0087335,0.0111915,0.01527125,1.139727,0,0.00337325,0.0046065,0.011326,13.808438,0,0.00887725,0.0104815,0.0126915,0.667448
836,0.226882,0.36983325,0.4266755,0.48449375,0.791553,0.200112,0.32259075,0.3611255,0.40101575,0.537242,0.422704,0.65223725,0.7289745,0.79561025,1.043313,0,0.34329775,0.4161515,0.48509175,0.84171,0,0.305539,0.367052,0.424404,0.660974,0.007488,0.01157675,0.0128205,0.01712075,0.924319,0.007285,0.00916975,0.010014,0.011214,0.409846,0.016953,0.018887,0.019631,0.021334,0.890635,0,0.00396525,0.005475,0.01317125,2.708849,0,0.00869225,0.011096,0.0151825,1.511062,0,0.0034435,0.0048935,0.01106575,5.523344,0,0.00872825,0.0104105,0.01315275,0.730297
837,0.236267,0.3771605,0.429177,0.4900425,0.735415,0.18935,0.31928825,0.361094,0.40243275,0.505479,0.430312,0.65055125,0.7255135,0.795717,1.017298,0,0.344508,0.4184305,0.4856975,0.817356,0,0.307258,0.367702,0.425419,0.651142,0.007917,0.01156975,0.012757,0.01944,0.865225,0.007725,0.0093255,0.0100995,0.0117805,0.407258,0.016953,0.018673,0.0195,0.0207125,0.880488,0,0.003926,0.005593,0.013876,18.310652,0,0.00878925,0.011305,0.015337,1.2511,0,0.00357325,0.0049285,0.01179275,0.70795,0,0.0087275,0.0106155,0.013894,0.730736
838,0.204144,0.37477325,0.430214,0.4844495,0.749575,0.202435,0.32116125,0.360045,0.39932575,0.502289,0.420188,0.6562205,0.72197,0.798383,1.053078,0,0.34783525,0.42269,0.48531775,0.75774,0,0.307552,0.363917,0.420457,0.715699,0.007504,0.011519,0.01272,0.01543675,0.914144,0.007751,0.00925925,0.010008,0.013214,0.419443,0.017303,0.0188465,0.019942,0.0241655,0.886193,0,0.0040125,0.005903,0.01395675,13.096981,0,0.0087125,0.011218,0.01605775,1.153789,0,0.0034245,0.0050195,0.01242775,0.643003,0,0.00869075,0.0106035,0.0143125,1.119915
839,0.22073,0.3672895,0.425912,0.48492475,0.717568,0.19102,0.322523,0.3628135,0.40308475,0.505559,0.403202,0.653474,0.7227295,0.794919,1.032392,0,0.3388005,0.4165865,0.487333,0.756981,0,0.305756,0.365962,0.422005,0.628852,0.008832,0.01164775,0.0127505,0.01591275,0.872809,0.007285,0.009222,0.010069,0.011943,0.413344,0.017044,0.01878025,0.019695,0.02242,0.902388,0,0.00394925,0.005882,0.01384825,0.540171,0,0.0089455,0.0111485,0.01582025,1.21716,0,0.00353575,0.0050775,0.01214625,0.631611,0,0.008816,0.010639,0.0160845,1.251142
840,0.199071,0.37126375,0.42696,0.489854,0.72102,0.197628,0.321406,0.363259,0.4007815,0.517172,0.418182,0.6516135,0.722133,0.8025015,1.00309,0,0.343409,0.4143905,0.4871365,0.752179,0,0.302272,0.361576,0.42181,0.666686,0.007818,0.011421,0.012753,0.0195375,0.920626,0.007691,0.00926075,0.010162,0.01382,0.405141,0.016953,0.018739,0.0196165,0.022428,0.885712,0,0.0040305,0.0060325,0.01359275,8.043129,0,0.00874025,0.0110135,0.0159855,0.883377,0,0.00367975,0.0054,0.0139425,0.580571,0,0.00852175,0.01023,0.013252,1.020205
841,0.219261,0.366452,0.4272025,0.4811355,0.686511,0.197817,0.32194825,0.35825,0.401208,0.521449,0.420234,0.6537835,0.7220065,0.798316,1.04132,0,0.34205625,0.418153,0.48824575,0.824229,0,0.305383,0.363962,0.423056,0.668473,0.007818,0.01160825,0.012894,0.0201085,0.896561,0.007788,0.009216,0.0100445,0.01398575,0.415387,0.017008,0.01858475,0.019518,0.0212195,0.888095,0,0.004346,0.0067475,0.0156325,16.538815,0,0.00865025,0.0109435,0.0168515,1.175861,0,0.003713,0.005744,0.013984,1.672562,0,0.008573,0.0101625,0.012436,0.655143
842,0.196142,0.3724835,0.4249505,0.484606,0.7658,0.188374,0.32243525,0.3603985,0.3983365,0.537675,0.428846,0.65026725,0.7217795,0.797177,1.056056,0,0.3404005,0.418376,0.486245,0.855155,0,0.302051,0.364515,0.427692,0.798639,0.008428,0.01148275,0.01273,0.01533175,0.883574,0.00728,0.00913775,0.009798,0.011778,0.423084,0.017224,0.01883075,0.0198185,0.0237645,0.891191,0,0.00424775,0.0067115,0.0164895,16.295655,0,0.00833,0.0105965,0.01424275,1.15502,0,0.003873,0.005784,0.014719,15.387276,0,0.00861075,0.010323,0.013619,0.760084
843,0.204538,0.36994925,0.4230235,0.48935425,0.739553,0.203549,0.3218015,0.3577765,0.3998445,0.519038,0.404314,0.64905,0.721158,0.794921,1.066096,0,0.339781,0.413449,0.487032,0.814134,0,0.302498,0.364174,0.423135,0.721984,0.008453,0.01155775,0.0127235,0.01637625,0.876264,0.00778,0.0092675,0.009997,0.013163,0.408339,0.017253,0.018992,0.019793,0.021564,0.877707,0,0.004424,0.007514,0.018139,4.885118,0,0.008623,0.0105855,0.01391625,0.981836,0,0.0037825,0.006561,0.01678425,14.726335,0,0.0088605,0.010283,0.01319375,0.71088
844,0.208569,0.36712875,0.4257065,0.48501175,0.726404,0.205433,0.3189895,0.356773,0.39875075,0.504223,0.42191,0.649333,0.721537,0.796667,1.050206,0,0.33655275,0.413846,0.4824535,0.822763,0,0.301726,0.365318,0.420586,0.664921,0.007956,0.0115245,0.0127385,0.0159235,0.839241,0.007051,0.0092125,0.0099955,0.01117825,0.40574,0.017313,0.01886275,0.019615,0.02127725,0.881737,0,0.004296,0.007147,0.0164095,1.532401,0,0.00851225,0.010735,0.01449425,1.487458,0,0.00395775,0.0077785,0.01509625,3.547291,0,0.0087255,0.0102625,0.01272175,1.197867
