EpTO-100-1sec-x,EpTO-100-1sec-y,EpTO-50-1sec-x,EpTO-50-1sec-y,EpTO-50-2sec-x,EpTO-50-2sec-y,EpTO-add-suspend-x,EpTO-add-suspend-y,EpTO-suspend-x,EpTO-suspend-y,EpTO-real-trace-x,EpTO-real-trace-y,JGroups-100-1sec-x,JGroups-100-1sec-y,JGroups-50-1sec-x,JGroups-50-1sec-y,JGroups-50-2sec-x,JGroups-50-2sec-y,JGroups-add-suspend-coord-x,JGroups-add-suspend-coord-y,JGroups-add-suspend-nocoord-x,JGroups-add-suspend-nocoord-y,JGroups-suspend-coord-x,JGroups-suspend-coord-y,JGroups-suspend-nocoord-x,JGroups-suspend-nocoord-y,JGroups-coord-x,JGroups-coord-y,JGroups-nocoord-x,JGroups-nocoord-y
,,,,,,,,,,3661.4026,0.84,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.402815,0.841,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.40324,0.842,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.40496,0.843,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.40668,0.844,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.4084,0.845,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.41012,0.846,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.412155,0.847,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.41452,0.848,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.416885,0.849,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.41925,0.85,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.421615,0.851,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.422,0.852,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.422,0.853,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.422,0.854,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.422,0.855,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.42236,0.856,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.424295,0.857,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.42623,0.858,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.428165,0.859,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.4301,0.86,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.431345,0.861,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.43199,0.862,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.432635,0.863,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.43328,0.864,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.433925,0.865,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.43438,0.866,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.43481,0.867,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.43524,0.868,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.43567,0.869,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.43625,0.87,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.437325,0.871,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.4384,0.872,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.439475,0.873,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.44055,0.874,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.442875,0.875,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.4461,0.876,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.449325,0.877,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.45255,0.878,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.455775,0.879,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.4572,0.88,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.45849,0.881,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.45978,0.882,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.46107,0.883,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.46236,0.884,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.46365,0.885,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.46494,0.886,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.46623,0.887,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.46752,0.888,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.468135,0.889,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.46835,0.89,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.468565,0.891,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.46878,0.892,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.468995,0.893,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.46921,0.894,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.469425,0.895,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.46964,0.896,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.469855,0.897,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.47028,0.898,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.47114,0.899,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.472,0.9,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.47286,0.901,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.47372,0.902,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.474725,0.903,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.4758,0.904,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.476875,0.905,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.47795,0.906,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.47903,0.907,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.48032,0.908,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.48161,0.909,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.4829,0.91,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.48419,0.911,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.48564,0.912,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.48736,0.913,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.48908,0.914,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.4908,0.915,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.49252,0.916,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.49331,0.917,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.49374,0.918,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.49417,0.919,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.4946,0.92,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.49506,0.921,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.49592,0.922,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.49678,0.923,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.49764,0.924,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.4985,0.925,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.499,0.926,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.499,0.927,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.499,0.928,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.499,0.929,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.499,0.93,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.499,0.931,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.499,0.932,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.499,0.933,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.499,0.934,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.499025,0.935,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.49924,0.936,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.499455,0.937,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.49967,0.938,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.499885,0.939,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.5009,0.94,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.502835,0.941,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.50477,0.942,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.506705,0.943,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.50864,0.944,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.5104,0.945,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.51212,0.946,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.51384,0.947,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.51556,0.948,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.517035,0.949,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.51725,0.95,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.517465,0.951,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.51768,0.952,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.517895,0.953,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.51921,0.954,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.521575,0.955,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.52394,0.956,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.526305,0.957,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.52867,0.958,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.529555,0.959,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.5302,0.96,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.530845,0.961,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.53149,0.962,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.532495,0.963,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.53486,0.964,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.537225,0.965,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.53959,0.966,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.541955,0.967,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.54468,0.968,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.54769,0.969,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.5507,0.97,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.55371,0.971,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.55672,0.972,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.561095,0.973,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.56561,0.974,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.570125,0.975,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.57464,0.976,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.586195,0.977,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.61823,0.978,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.650265,0.979,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.6823,0.98,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.714335,0.981,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.72791,0.982,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.729415,0.983,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.73092,0.984,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.732425,0.985,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.73393,0.986,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.734205,0.987,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.73442,0.988,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.734635,0.989,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.73485,0.99,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.737665,0.991,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.74648,0.992,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.755295,0.993,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.76411,0.994,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.772925,0.995,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.79042,0.996,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.812565,0.997,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.83471,0.998,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.856855,0.999,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3661.879,1.0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1190.853,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1190.874978,0.001,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1190.881986,0.002,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1191.813198,0.003,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1192.763196,0.004,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1192.817745,0.005,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1192.831916,0.006,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1192.869734,0.007,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1192.875952,0.008,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1192.903748,0.009,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1192.90697,0.01,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1193.792155,0.011,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1193.824724,0.012,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1193.831909,0.013,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1193.845804,0.014,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1193.846,0.015,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1193.861744,0.016,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1193.866915,0.017,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1193.888604,0.018,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1193.891943,0.019,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1193.90572,0.02,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1193.918727,0.021,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1193.921934,0.022,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1194.78176,0.023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1194.81176,0.024,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1194.826625,0.025,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1194.832844,0.026,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1194.833973,0.027,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1194.849552,0.028,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1194.861652,0.029,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1194.86685,0.03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1194.872814,0.031,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1194.890424,0.032,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1194.898736,0.033,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1194.899966,0.034,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1194.916405,0.035,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1194.917964,0.036,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1194.918,0.037,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1194.923772,0.038,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1194.930727,0.039,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.69132,0.04,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.738344,0.041,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.827136,0.042,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.836742,0.043,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.837956,0.044,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.838955,0.045,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.847586,0.046,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.861342,0.047,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.86676,0.048,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.867951,0.049,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.8756,0.05,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.877898,0.051,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.879896,0.052,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.880947,0.053,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.881,0.054,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.88478,0.055,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.885,0.056,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.89443,0.057,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.900652,0.058,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.902882,0.059,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.90676,0.06,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.909817,0.061,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.916566,0.062,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.919811,0.063,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.93404,0.064,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.661495,0.065,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.78205,0.066,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.800062,0.067,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.818708,0.068,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.82,0.069,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.82837,0.07,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.829929,0.071,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.830928,0.072,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.833781,0.073,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.839556,0.074,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.84185,0.075,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.84662,0.076,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.847923,0.077,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.849844,0.078,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.853684,0.079,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.85768,0.08,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.861676,0.081,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.863836,0.082,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.864917,0.083,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.865,0.084,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.867745,0.085,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.869828,0.086,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.870913,0.087,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.871912,0.088,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.872911,0.089,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.87573,0.09,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.876909,0.091,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.880632,0.092,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.888256,0.093,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.889,0.094,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.889905,0.095,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.89,0.096,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.890903,0.097,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.891,0.098,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.894604,0.099,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.895,0.1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.895899,0.101,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.896,0.102,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.896897,0.103,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.898792,0.104,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.899895,0.105,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.90447,0.106,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.906786,0.107,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.907892,0.108,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.908891,0.109,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.90989,0.11,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.910889,0.111,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.911,0.112,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.914548,0.113,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.915886,0.114,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.91777,0.115,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.92242,0.116,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.924766,0.117,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.925,0.118,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.926762,0.119,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.93404,0.12,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.942911,0.121,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1196.951024,0.122,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.550991,0.123,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.676172,0.124,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.682875,0.125,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.708346,0.126,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.713746,0.127,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.738416,0.128,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.783808,0.129,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.79435,0.13,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.795869,0.131,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.809888,0.132,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.812867,0.133,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.813866,0.134,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.814,0.135,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.814864,0.136,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.816726,0.137,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.817862,0.138,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.820583,0.139,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.82616,0.14,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.827859,0.141,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.831432,0.142,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.832,0.143,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.833712,0.144,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.834855,0.145,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.835854,0.146,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.837706,0.147,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.838852,0.148,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.839851,0.149,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.84255,0.15,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.844698,0.151,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.846696,0.152,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.847847,0.153,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.849692,0.154,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.85,0.155,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.851688,0.156,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.852,0.157,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.852842,0.158,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.853841,0.159,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.85484,0.16,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.855839,0.161,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.856838,0.162,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.857837,0.163,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.858836,0.164,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.859,0.165,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.859834,0.166,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.860833,0.167,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.861,0.168,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.861,0.169,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.86266,0.17,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.863,0.171,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.863828,0.172,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.864,0.173,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.864826,0.174,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.86665,0.175,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.867824,0.176,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.868,0.177,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.868,0.178,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.868,0.179,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.86882,0.18,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.870638,0.181,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.872636,0.182,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.873,0.183,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.874632,0.184,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.87663,0.185,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.877,0.186,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.877,0.187,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.877812,0.188,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.878,0.189,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.87881,0.19,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.879,0.191,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.879808,0.192,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.880807,0.193,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.882612,0.194,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.883805,0.195,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.885608,0.196,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.886,0.197,,,,,,,,,,,,,,,,
