EpTO-100-1sec-x,EpTO-100-1sec-y,EpTO-50-1sec-x,EpTO-50-1sec-y,EpTO-50-2sec-x,EpTO-50-2sec-y,EpTO-add-suspend-x,EpTO-add-suspend-y,EpTO-suspend-x,EpTO-suspend-y,EpTO-real-trace-x,EpTO-real-trace-y,JGroups-100-1sec-x,JGroups-100-1sec-y,JGroups-50-1sec-x,JGroups-50-1sec-y,JGroups-50-2sec-x,JGroups-50-2sec-y,JGroups-add-suspend-coord-x,JGroups-add-suspend-coord-y,JGroups-add-suspend-nocoord-x,JGroups-add-suspend-nocoord-y,JGroups-suspend-coord-x,JGroups-suspend-coord-y,JGroups-suspend-nocoord-x,JGroups-suspend-nocoord-y,JGroups-coord-x,JGroups-coord-y,JGroups-nocoord-x,JGroups-nocoord-y
0.62521300984,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6254045367,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.625578569726,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.625771836406,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.625961083106,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.626157579616,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.62634674381,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.62651964263,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.626701578313,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.626888022336,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.627053636493,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.62723777246,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.62743077518,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.627613638168,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.627793087543,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.627968555472,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.62815779625,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.62834671126,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.628525716446,0.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.628707758822,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.628887087542,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.62907561756,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.629264515913,0.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.629443462508,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.629637502229,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.62981897428,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.630009075535,0.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.630196531096,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.630377991521,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.63056326864,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.630759501407,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.63094941362,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.631123398648,0.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6313112483,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.631485946362,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.63166282649,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.631847970715,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.632045374248,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.632230233811,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.632397570628,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.632592509139,0.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6327870471,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.632970515311,0.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.633145880422,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.633316320239,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.633504791216,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.633681626565,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.633854387318,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.634040981833,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.634220790448,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.634410055163,0.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.63458458891,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.634763505074,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.634931631784,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.635124330079,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.635304489356,0.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.635482269755,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.635668161568,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.635850165748,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.636028792946,0.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6362029373,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6363858066,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.63656988378,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.63675697637,0.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.63692808469,0.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.637092568732,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.637267726475,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.63744491689,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.637632778143,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
